data_source,image_name
1,39e18ba7ba76
0,bee440f6ee68
3,ce9e15773556d9e
2,a08e0df1c3b9309
2,5ce54fae96fc914
0,6470ecf880cb
0,660cf005bf40
3,0624c247b6d0efa
0,bfc37602b031
2,0f2ea272935a253
0,3b65c20dc692
0,d00c6186478f
1,d36e8773d71c
2,1690c4dafed5190
0,f542022ed9c7
1,6c5551791f15
1,113beddfc791
2,eb4122fd01e8a2f
3,0a3768a95881e45
2,cf85e180550fa4a
0,1143d0677742
0,fbf845861566
0,60f7c00868bc
2,5242b3ce09f08bf
3,0a0d2771382d269
1,c51e97ca5807
1,d8dd03742796
1,7a8028300e81
3,42758cf56cd8954
2,0073317b276d787
2,4baf0056c4cc0f3
2,ab492fa31a44423
3,19704094c9903bb
3,4add691abef2a65
2,936e4d45397d407
1,21a8e34ca59c
0,7dcf522a95f7
0,34227c1bbdba
3,ff6cf55d4b62d9d
0,4ad47973112b
2,4b9ac65bc578644
0,4ab77cb5ddf6
0,7b1f62a105ed
1,a4bb803b3a5f
1,e48036cde978
3,54393da70853d2e
1,6c4a15412cce
0,15ba28ea46f8
2,d0e5cb9cbb1cfd9
2,14bce205d1af661
2,b8bed1f1fbffdf3
1,7eaa3ab25725
1,e6a5c94b5326
1,daa23210c6b4
0,fef70a13d038
3,d71c79d98c4ee35
2,463f2a57f7b549d
0,e873ccf5f5bb
2,ea220c84fa1e36c
0,c812e70a2ac3
2,4cb8f559453f100
1,12faadecf6a5
0,f8c9fbcfdce7
0,13c45a25d11c
1,26a2a00f9372
0,66991db26221
0,35f9bc2af39b
0,1dc667069485
0,a4be22c7e13b
2,b4e58f482912ed1
2,fbc1e827706c7d1
2,1318ed24966d647
2,ab287d9de5f3af6
2,37557b43eeb0dc3
2,88fa8f73712f0d6
0,140fbe8e2b33
2,4d956009c3306ff
0,537cfc77df4d
3,95a933fa3e0a50b
0,3a557cd9880d
0,3578a26adb1a
2,19316b56f939370
3,d8bfa3c13eb2a1f
2,7fdb70128a233ab
1,2f3f97e82f0f
0,30177ce667a0
2,58fd7ec6c1ac3b4
0,9a70d72af665
2,a5e3bb49ed2e06b
2,de57ab0b6b89175
3,f2bc053077f6bb2
0,61f6a4637fb8
0,0f067327bcf9
1,edb7f6be0b78
3,ba2f656f4d6fba1
0,f8782a2aecbb
2,c48f3e3d5307d32
0,19b4c1287684
1,ea848a6e136d
1,4ccae6df644e
0,b6f04d4db218
3,3e9e2ba3b39573a
3,961cf3812b642ba
0,901ffdca0f92
2,0b9b126760cc702
3,a0a058163a362c8
3,d02725a8506a01e
3,48b130cbaae493f
0,03ffff28d31a
0,278048875a3a
0,35e24558014e
2,12d865ed4ecaee3
2,728c2aedbcc43fb
2,e9457d04322f7c5
1,773a290c6262
2,0d626f9acba5ba7
1,a59451a4b31f
2,3614e333d24504d
2,c2eef7f012b90ba
0,a2eb58728e5e
0,e1729a6cf923
1,e45e5121779d
0,fad6049666be
2,f9a703e2ffa6337
3,22cd950c69b7f18
2,4df1c71e58403e7
3,c0846cb113ceffc
2,5d9be1dca309915
2,0ac5859858ecde8
1,af857d004c6b
0,98f15d59c8d0
0,58afdc1ebf2e
0,a4f18cb9fc08
3,5ef1c655f33f1aa
2,3a7e17c9dfdf8c9
1,db5a1d970681
3,19008561c2fc393
2,85c0f6043d92ec7
0,d2d8327b0dc8
1,3571e7c4f231
1,15d57c0777cd
2,3e1872df8826f23
1,97e18176b458
3,f9e9a87261eb5c8
2,790aec6fbd009b1
3,b887145054eaf9c
0,857c258b1a9c
3,d47b157ac1e33e3
3,554431519d7e40a
3,53d9f327ae6c92f
2,8a405cdb3ca5cfa
0,9a8130012535
2,4ee728a89e5e88d
0,054e0f22d66f
2,cf541e37dda0996
0,76ce4143e073
0,78230b261951
2,11f7342a695ec03
2,341b93cae8d5b2c
2,53dd0469ad10cb5
0,932ff6c6276a
2,f6abcb7cff098b7
3,63f521f3a14ebd3
2,d56e6f22d469f22
2,fdfbfa5211e5bbb
0,0c74e47a92c0
0,f8fe80e06d9b
2,5489a40bc237784
2,e7defc8002f00a0
0,3a53e4802551
2,54491cb6f811ae6
3,1b6f14128dc0ff9
1,70b9a8881968
2,9ba50194faf5a76
2,275b8bca3ab33a5
0,e4b4d6d10e70
0,15bcfff43326
1,8c096cc72500
0,8690d03208f6
0,c3272d90e74d
3,20079e0addb0584
3,bc9c2ab53306ea0
3,f86b1243a6321e7
2,e19edb6070cdb43
2,9da3388dcea0499
2,ec873501453b606
0,ed51f42fa28a
3,54e4f3741594bc1
2,bb1261bb09418ae
0,758ae0122546
3,7334004c6a4d991
2,0f7b65aa53b910d
2,393c3127d621e2b
0,85ed8d7d9011
2,3ffcc555181162d
2,af1dec1037ab74b
0,e163a1d552d8
3,b68821f3b75efc5
2,daded4f0ae6215a
2,b9a5dd55c963e14
1,7ef514d8b5f2
0,ee5f873548ae
0,82d2ef3da27b
2,1a37c2bc8d0a76c
2,3eca7219ae26aa2
3,d8cd59f86d5b230
0,d20b6847e2ab
2,fd2743255fa3cce
3,16fc52c68bfd6a3
1,2cbf391050bb
2,bfeced1935b4ec2
1,31d096b39214
3,e3fb3015d337781
0,070fc2ed03d3
2,dee72b2f26b2b0b
2,1ba0ec1938379ed
0,ca6cc4de8d1f
0,e1705f3ce59f
2,26e940deb9e2eba
1,c5b2c7b9245e
0,9b2cd37ea4cc
2,32a02f42fa46c6f
1,d9fd7fcae68c
3,37ca0023dbb4903
2,be6065a7fce4cf5
0,e036135143fc
0,b396b1717e93
2,4818b2c769e745c
2,110f9d4a50354c7
2,7919ee662205a00
3,66b8a4176fdfef1
2,48d5a2842d8a471
3,bdaaa9023003149
2,cba23b1a94f2cbd
3,ae6d603480cfcd8
0,61611ddba503
1,cba0697249cf
1,2cbf109a6521
1,2320a0ae68fd
2,d16107acd875e2f
3,0c4558edd812a1b
1,d0ae5775279f
2,d618b77bb0909c2
0,cd57f9c9ae73
3,00cc0d20ae4e03b
3,0f4fc951c7a602f
0,f4442013f280
2,d6a286b9d3f54a2
2,d6e59f8f1ad51e8
1,8eab21ef409a
0,268678608681
2,d33cde9f8ecb09d
0,6d1230e70938
3,cd6c4b5772acb9a
0,7527f340539f
2,a6cde91eff99c36
2,f908da4518f3123
0,9d59d7507069
1,37529a928af2
2,c82e8a1f6803200
3,ade0c69fa57fa0a
2,ee4eb5417e504f2
2,c1936bb86cf2d3b
3,f5e70e0d1d526c9
2,bbfe621b5b47902
3,e8dc7a0b79cff0a
2,0182057c6f8e29e
3,0a7360c5114f6c4
3,cfda322c6b2e8c8
1,9698ad83ebe5
2,8881e52192e4f64
2,8fea280b6f90ea0
1,7e960dbdf2b2
3,bd4f6e29ca06596
1,45ff7e4b2024
0,30d03abe54f7
0,acd6d095af24
0,82e3c56490e1
0,d1bbeab9998c
2,53a492352415b0e
2,b27ae9219b3e213
0,c062144d0c5c
2,3b81301b1271f82
1,9410a3c8b98f
2,0a99014b2a5567f
0,9026ef23a99b
1,4e8d0f56a157
2,2dd57469823be2b
1,a70539747055
2,64092e5ce0e8b63
0,552fec123ac7
1,3c2f7db96592
2,844ae9e609e8f53
1,7e8487ce0d27
2,ab935bbb7eb25bb
2,bc6d5466381f4a4
0,5c41b88c969c
2,d5f9ef3afd20525
3,75005f0fea6c52c
0,15d80fa185ce
2,7b2d18a80fd718f
3,7e9b72cfb86f6d8
1,9f7f10bb4043
0,e443ccc04c05
2,dc641dc1f8a7d06
1,2d6289e40c33
0,b53be65537bf
3,ae089a4fac71aa9
0,ef6364ada145
0,7167daf89bb4
2,c2044ad1d41fa8d
1,f89c6a0a89c5
1,902860d2061b
1,8136d9f9681a
0,419613d895a2
2,a065810cac00ee8
2,43cea432456d4c1
2,be36fe7d49f2e5c
3,2197fb4b8803a3f
3,e49d878cf4d6a3e
3,80f2024719479ad
0,02e41c381608
0,8830a792bd18
2,9b8b2f7f54e66cd
1,8ee07191f052
2,89ad94483b58a32
0,a5f43a66ed0f
0,6606759486d3
0,249a06dc8c26
0,d3f318b3793f
0,d0da5443c575
0,76fa67353f66
0,955c2fea8dd3
2,4510fc41752a522
0,62de265c1acd
0,2100810bed9a
0,512aacc81da5
2,016fd0f81f7cc21
0,82c70e80f1af
0,6254a1081a8e
1,d0500531d5a8
0,5f8dd64c8d33
2,4645be697deabe0
2,9e920200a6b0bc7
3,46f6e56b242e7fb
3,a7e23268298324e
2,5a91059dcc566d1
2,e4cc3e08758ed0c
1,52831ade7dad
0,61ef635a1ef0
2,4ef400c953328c6
0,d5bde17b38c9
2,8d48e4ec2176f90
1,73b6c9365b27
2,4f28f294dc9e9b3
0,09264c02f2c9
0,c4dd4359f43e
0,440ef060207a
3,70dd4ae36e545ac
1,049d25f1cc74
1,f98add656a16
2,6d2a1623bb7a1cc
2,6cfc61e505bf716
1,40a5c83afcd4
1,638b44b34cc0
2,3c25155a8118df1
2,c87b70efbd65290
1,4460f23357de
1,f562b9c5ff1c
2,0c647c0d5301638
1,d9d76f628ef6
0,cbd150ae2648
3,29b535856df564f
1,af3517b3cc6e
2,b66ee624eecebfa
1,862ff39a9236
0,4b18495e0c0e
0,84dfd890a974
2,1f57d7710399727
2,4aaf869511c0fad
0,f9291177d647
1,24b206d6789d
2,6a96dcd2d8cdd43
2,32d7dec514e4ddf
0,bef2d965ef97
2,2bf132e8ed462a7
3,850cd1c7c23f0f3
1,2b3316dd46e5
3,c7f1dd214932a5b
0,f809b72d90bd
2,349c79a4cd65f59
3,80af27645fdba03
0,941779548e77
2,420db034c673974
1,5225c3a34017
2,31608dd3097bc59
2,dcbd40220aabed6
1,cc4cd05d3422
1,efb7f817005e
0,16d5c12d11e0
1,23b14827cab9
2,253fa3d5998a901
2,c9f7649a6eac03c
1,62ba38ac7eca
3,f5f4bbcdf08c148
3,4366f81af0a658b
3,4adc46e0caa6d4b
3,4220bc52fa986a5
3,9aebc3c6ae2ae0d
2,198e719d747e8d5
1,eff710c6f7f0
1,c7c64bfedde7
0,69c79e8e9663
2,2b97472bf32f3a2
2,9e44c1f6ae1f3a3
0,3239ba1cf957
3,ea5964ca696410f
2,67035c3ea2b6ba2
0,3ddc00d7c3d0
3,d221ea9b2f74c56
1,2dc2cf3e83c7
0,aa71d3cf2f71
2,f44d5927b85ed6e
0,920377d6e2c1
2,c7c903ef4c8eb27
1,541bbb3d85f8
0,1d5e23e59b37
2,a9218b08001c862
2,87395046c4552f6
0,d5a819f46928
0,a33221705e6a
1,1464e19ceade
3,927a85cb7b4f533
2,0b11de29b1f50f9
3,9b636efa259ed40
0,dfa442702a16
2,25a32487da00316
2,848b564acaf67b3
0,c0cd8f5eb64d
0,d4b1bb490162
3,1fa8df84bbddf13
1,fc7058eba2b2
3,f6efa8903171bb8
0,0bebd0d5d865
2,c4c23c2ba15c02d
2,c9999b6c8a47826
3,2d66d7af38baf06
0,5e5466158a8d
2,08beb92c01da3db
2,dc4ecab4d3643b1
2,697a7a6d6f4d678
1,0658a6543f2e
3,c55015aadeacdc9
2,81bf39f481dbf45
0,ad5f00db241b
0,aaf0fe365230
0,4b8bbce014de
1,faab80906cc1
2,022acda261fd27b
2,78206bb10eb0174
2,b4d5a30e2748369
1,6deba96aac82
1,790724d9ee5e
0,279ea776e3f2
1,be48b7c137c3
2,85c96b97fb33a11
2,5af37d33e8af3dd
1,8a3f7bcfc9ab
1,8566c88f7a67
3,c97bb7442990a3c
2,8185a25f5209109
2,24ef52f60963681
2,f94711cbf1a356f
2,6dc3f1569624219
2,8efe84f0326ce78
2,322abb1435a89e5
0,e4509cb88621
3,052152cd301022b
2,4bcb830e2a0a644
0,3739d04dafc7
2,f493907b3ca21d0
2,bb685c058e97099
1,5a61dd76dca9
0,119782ddace7
2,91770a4968a884e
3,149d67859dfb17f
0,ee9229dee735
3,363c1ef9a686dc6
0,04cdd1c47654
2,96b6b5159bd5f2d
0,bf8a71b39343
3,d27cb271a355d82
1,3fc19755cb02
2,103002329f3906f
0,08ca5f20a904
2,67855d348b585e3
2,c7f3e057585f433
2,aeb47b7b3597c9f
2,c0d9de953f61914
0,e279fe93f49e
3,875a46dfaa94955
2,9a89341a900234f
1,67830ea507c3
2,3de1c2ace5908a0
3,7c66f82e8c4138b
2,93f37918f511f8a
2,5e2148902271db1
2,42ebff36667c429
3,4ffb195af927c0d
2,aabaf676398a277
0,7c7c99c1f0e1
0,c790a2e6f63b
1,d6ea49fec808
3,61a7f3ec7ad88d0
2,d51f5a77ee6eece
2,0b949740849ab3c
2,9da5ad310e367e5
0,2ab3eab55c75
2,c40333d2a2e8449
0,2f4f400c2a0a
3,b0a5c2bbc419a1e
0,2826ac1d2796
2,9b5887b7f9af966
2,c4b55ac411f3c11
3,71d1f7f818f97f0
2,024bbc8cd3a3c82
1,0e4473814028
3,1a22fd711d94852
2,d911ec5a4846eaa
1,2e0adcc77f2b
2,d754cff9ecd0ea4
2,c5f2d13405c06ce
2,3d620061f05c7e6
1,bdc0651e5454
0,06be3c74dcd2
3,7ddfbdccde8ac1f
1,d27f02ec7338
0,c2fce800e12d
2,8bc7d2b89e74731
2,bee2f771e101d8c
3,46d892e5c2258c0
0,d9a827cf1686
2,f0720a5b88d7368
3,ce2f5530d391850
0,9ce6c6932518
1,d1344d1b3840
2,a6b43ea3182c929
0,8a4297567954
2,7133ed07e333e6b
1,5e4590dd2ebf
1,81b15cf6bfd9
2,0b8a513224c093e
1,926ec546b95a
1,e78518bbdb4d
0,3fc21ca1851d
1,7dcab9f0a769
0,5c730650555e
2,c73c9e994680265
3,a837b353b5b2638
0,dc80557acdce
3,933f28b5fbfa1ac
0,57f215509d3e
1,0964a29ed249
3,309f7881c3c524c
2,8850406985b3ef5
0,a167e591554e
0,977af9e8a925
1,94896e7d94db
1,fabe61f1b89c
2,d5180d4735d3f2a
0,323552249eee
3,e6803fb9b796b33
0,0d5d0926452b
3,b904a86f921cc78
3,8e354403ddd6229
0,68ee57dd5ad4
2,4c825b913b00c2e
0,b12e70e3e3c9
0,e0e9b5e09171
2,7e4caa3b31718b2
2,ebe7b64cb5fc361
2,689dfbb82fd473b
2,daddeb928d5d4b0
2,4886e3c42d4c80d
3,06d9cab3bc27e30
1,736205ffeee1
2,bcb6709f70458ea
0,4de1361b7207
3,1c2c6f899256e54
2,52fee50aad21be2
3,058325d5db17a35
2,9b81c7193325095
2,e6eb94fe06d7169
2,a10ae82ea61453a
0,c217b3a73f42
2,4b3f3eaaac4401e
0,97ec1672eafc
1,778318e368df
3,1bfd8fc848b2853
0,d7ecbdd72ade
0,e51594b589e8
1,f05e7fdad9ac
2,8493d45def6d3e5
0,830a6ef7fdf9
2,9ad0493d74b84de
1,ba6cf71c8c2a
2,c82bbfc24314e83
2,39c7299b85d9e61
1,e8f1ac2604aa
2,aaaa0c0876ec177
0,bce79a81a048
2,eeab46393186ff3
1,7b7d914a4eb8
0,e9c7ae930089
2,a631878deb9255e
2,110e4082127d31b
3,70d030373a3cf20
3,de14635b7118e90
1,030517a1539f
1,7144bc8f6b81
1,ac69728cb59c
2,4a66fe00d2ded12
1,b5500d0bf0ea
2,108ed6e2ef403a4
3,4fdf122ddce0e5c
3,8ba99c1ff320e04
0,f325aa335873
1,6b81447fb0b1
2,254415864c96742
1,4500f4480712
2,8354af11ea0b797
0,f021e5f83cfa
0,be7d28d9417e
2,973bc1fb3a6e876
3,2de4628cdcb0acb
3,07af74f7b571642
3,e20a6b4556556f9
0,e018f1bb52d9
0,4eeb92d3ee41
3,8b78fa03e09e661
1,381e5d7510c8
1,abf955faf6dd
0,080346914522
2,dbd6c2d7f3b1981
0,ab31cc18735d
2,415491fc76cfa08
2,4910b47c0d7f8ac
0,1a18b467cb69
0,11de7dc67006
2,6c5bfc89ab72255
0,8b8686cd2b3b
3,ab8c149d79210b7
3,2bc65d87345312f
1,deb750d77467
1,759b5ec8fd93
1,374a636fadf6
3,05e632196590bbf
2,49d7ea29e4ff882
0,2012bcdf932b
3,14b6f3b329d0663
0,856018bc77b7
3,f7bca3c1f2513ec
0,095cf853e5c2
3,509edbf534ee644
2,a7ca075433dac2b
2,64372f88ff61ff4
0,dfbecbd63bc0
2,3c56d67b0fbd551
0,be30681dfb62
1,91b7c0aea1c0
1,4da250fa93d2
3,c3f72a8a4700252
3,0076d2eafa09de4
1,d1bb5440f01f
1,c45f77f7b18c
0,013da7b71651
1,5d0cd7c11c50
3,fb4b8f3c53ef978
2,651d29e708c947e
2,9c2ba573ba251eb
1,5f615255ae16
3,f678e535b5ee412
2,b25896be0a3dc8c
3,ade791b1effabda
3,aa65a2b97e4cbd2
2,83a0fcc77bfae2c
2,99efdda49e4e754
0,9253b126d8b9
1,a7b96fc30f24
3,c4c2b55bb640e98
2,4566a4d55ff8ade
0,2976d463e083
2,ccc3bdd0bec2621
0,ec660f8c1d65
1,885d73c3b830
0,8f87bdacdd1e
2,c958f41545ffe22
0,7f6127db728f
1,13cdcaa2d049
2,2463886e0057466
2,05e8469fbe08b59
2,c68d4b4ffed1ec0
1,dab4a44590dd
3,44ba115e9b77532
2,9b25c1c3aa9bdb6
2,bf694de654ce000
3,a67e3e532f94d95
2,a6836879076cb7a
2,53108d7b06114b4
1,260fce94d376
2,5ad38e664850a11
0,0045b89171a6
0,58b485838296
1,e3f742f5ccf8
1,1c9d292c02a0
2,b8fa943e6549d50
3,54aa4a8c5d84c4d
0,884c7c8a4bb8
3,5a4b5d8e38307a6
2,604e0c537d0047d
2,428b02237693bf0
1,e34cfd7485f4
1,a5375feb0606
2,25296e2a3c3446e
2,3aa7090b27349e4
1,2327c616a217
0,ffce8ec3c6c7
2,375c02ae928a649
2,cad831a28481265
0,72a2edc2b4ad
2,4549fb424aa3b39
1,9eeb5841cd83
0,be4a66910fcd
3,30cd03b91ee5176
3,79b4dc64e7040be
0,df406adceb95
1,58fc9e2362a9
0,f49ddefaa097
2,937992ccf36f390
1,388a0132e131
0,1c57a45eaa6e
1,3110cbf71310
2,c879c11d63210b5
2,a7c8f67e27677e6
0,51e8a41278a0
3,46e088ea6754173
0,e608fffd8fcf
1,cd8b8915c849
3,4a270881af35259
0,de24518aab01
1,afab38f75739
0,6c9521b3870b
2,a04fc368f5251a3
0,016b4effff28
1,0d548788fef9
1,abde9d8e7181
2,b2c3f9f6c928c64
3,8493e89a1124f34
3,e8ea356484a750f
0,5d77d9654756
3,ddf2181afa1270f
2,6009e7a2c6e1fbd
0,c891b7531216
1,fe9827dadb08
1,c2a27fb6981f
3,f05da2bfa232d06
3,58a2efd27ef0c3b
2,55f3551b57d4398
1,9a7d0bf0f34f
3,b009595cc295923
1,6e8d1203f07e
1,fb0773985552
1,d1c0a02f692a
1,b7e56cb4b168
1,e6c21c34a745
2,47e684230bc1d72
0,6a7559f0604a
2,50d8f22a8bff664
0,ce4cfe196808
2,1f5902f84628bdf
0,0744fbb23600
1,fa0df803b147
0,d6fb17434524
0,1e72ec95fcfc
0,b7757b126cf7
3,5a27c0eaf5837e5
1,dfde4567d300
0,8e6c79d42ca7
1,d3d8618220ed
2,1a14e1c1e11d04f
3,eee53f9d14adbae
1,c49595ec21b6
2,9ea8bd701044bf9
2,0647c5e38bd90d1
1,7e9c5f1e2dba
2,861686b72782d3b
1,49a03196c435
2,9f82f0218375602
1,fbd2e8dd15fb
3,757043f5d063a46
2,357869b81bb96c4
3,78a27e2e604e3fd
2,3e0306a35e14240
0,3140aa08e6a6
2,c78ed97e4c99e92
0,b473b06d7f49
1,d95abae33800
3,a3a7dfb094d2fbe
0,2d3d2726c56d
1,938b9fd2eb06
2,242a7f6959d73e4
1,a4f2cf11450f
1,a233469d6100
1,57963eb3ad6b
2,f775f3c78bfeda6
0,c919e37fb98d
0,702cf69cfb27
2,26b28fba0557140
2,0ef531824879e6c
1,e5b91299db8a
0,c83f0204ad03
3,93406f4b84b84bb
1,1f03bb73ef9a
2,dd6dfe50cf33bad
0,d07c294b0707
2,c327792762dd049
0,efc417e89801
0,cf311a5630e9
3,3161096c62592e7
2,b76738b531f0938
2,c6750dfa24f725b
1,8e5050f21e44
0,8d94ef31a4a5
0,9d5f04fe7fc1
0,9d8a2656d7c1
1,8310d697cc7f
2,763da6f6c38929d
1,f38555bf9fec
3,d3c5716d10f7f46
3,d1b8e01133d4ca2
0,5de0a0588fd1
0,31d442b4e6d8
1,f1702d5f1d63
0,d20becd4b898
1,2710965c6b74
0,b5c4545ecca6
0,922cb5d7b72b
2,4fb1f9911f89c1a
1,1c87193cbd1a
2,a410c84f54ba529
0,81cd5a2335f0
0,a54130aa2191
2,75743795c793483
0,9fdd9d8c2cbd
0,bf9997808fc8
3,19f021a202d86f6
2,5a24a2bfbef3c81
2,2411c3880f53be0
0,ce2aef6371c1
1,606d86f11322
1,b3f97096e0c2
3,98025694ee44419
2,5838a07e3a0b864
2,230b219544c58d1
2,f58e08813ce0fa7
3,557083f5ea15fb8
1,a3c82ed34709
2,80e52bb7d9e2f00
3,63f58ef2bbfd8bc
1,ec45487dbbe0
0,a38404ea4e03
1,1492b686b432
0,8fe257668d23
2,832554eb896797f
2,a36802282670489
0,08fd4252fb91
3,21695fc34cf95fd
2,a5bffc4121271ab
1,673aa05dd3cb
3,9a3569872c4feb8
2,edf88b17ad45179
0,eb560533767c
2,667f8fc5e998999
2,d5815ded8d1b9fe
2,c6bda7485c375d6
1,079be612bfa1
0,551fdc1eed72
1,dfe59a00e385
0,73f1ca0bc4e2
3,4095e28b03916b2
2,89c9243feefe70a
2,0d50880c5fdb957
3,76f7907f0a91cc3
2,79a84995b15b10a
0,1a79160af6d0
1,285fba60eb62
0,0e16534f25a9
2,6f696843b3afcc6
2,61b52c711e6c345
2,1654435f8836b9a
3,fa94cba274b9bc1
3,41b94f7569ddf0e
3,a078e89e3d2f0e4
0,e41bbbd34704
0,b18e4f5d7132
0,210a14629db8
2,ad09ec21873110b
0,9fc4d545df39
0,71c48ce9d4fe
1,0c4f1130b612
2,d311da9b0b48205
3,3fd623b108c03e6
1,34b0d3b7943a
0,7f82cd2bdbd0
0,60e8ea18908c
3,4953df3d929e7e0
3,64b88527454e2dd
0,2772ad6a9a79
2,69726bcbf43cbe4
2,140d8d382fbeb07
2,9bae21556684376
0,b16764e150fc
0,803a579669c5
0,378a08a7eae4
2,93f14e2ead77b5c
0,764aecc8f66e
0,597e11e0b57e
2,3df33cfe7d429ff
2,534cabf4155ae2b
3,be5b01ff4c61cf7
0,b242ab6aa64b
0,1aad4fc52799
0,ea5ef2009f40
2,750333f484a1172
0,2f5edb9978cb
0,da7c4808d31e
1,cecc2dc72fe9
1,528563a38c26
3,42017353318fcd2
3,cb20fb9d648aa08
2,9c5112c1df582c8
1,a680932583f9
3,e0d25cda0f98cd6
3,63e2f6020a4ce0e
1,90bbd073fc7e
1,0def617e3ba5
0,44c646e341ac
3,aec09e59fd971ba
2,67626ed1102b95c
0,875909ef2750
2,18e42da8abac562
0,e4b4a0a73aa0
0,e9c925df946a
0,3a0d7fed3bf6
2,f96420125884830
1,db583313c511
0,706120c9317f
0,34b474dadfd9
1,cc1b24b17c65
2,506063f37ae7432
1,de006b261e02
1,2c8abfbab00f
3,0b35013097e49ce
2,b485b4fdf4d82be
0,23d01a47c9dc
1,b53b4e9094db
2,e4eea16c75fefe5
0,4f5ac39f9875
1,0e0845dcbedb
0,2a26e693cd93
0,26a50568ec5a
0,9867d64fe365
2,d867e2a04f509ad
3,7dca37eebbc60fb
1,879d4b0975ed
1,2eac35e1c44d
0,3a812da70878
0,50a19e22039b
0,b451f9afdf37
2,260c331174d2e3a
0,26750d380337
0,47ec169aec9f
2,55d674f3770c5c5
2,89146384b069298
1,c05daa4fc1b1
2,7ad13405f547734
1,b5493f072f00
3,11d5a4582623ded
2,48f3a615bdea3cb
2,e7c88d3566c3e67
1,9b5e688086a6
3,857a1e1af1f2508
2,caa301e6b8697ea
3,2e02ff6ec2c88ae
2,64219c5399e4136
2,2c419bb8291cc2f
3,cdfb7be78cca427
1,1d08e10dc20d
2,76e490a360090ee
2,dbe2bc75d4e322d
0,7e0240fa0240
0,4f82a0e99a44
3,950295e21da045e
1,bf19302273b6
3,6e689ab6e94a1b6
0,e6007fa2d22e
2,1afb04fcbce796a
2,6f3416db5a3b0db
2,5386679ae3e64ea
2,c50dce4c7db537e
1,aaca0593d789
0,dc475239e644
3,a00ca1184e30f3f
2,b186fa68d5d6d51
1,e242f58e0413
2,9d9410f5a0843e7
0,7c74a3454afc
0,b5b290203149
3,5cfca894ac6af14
2,a0b4d1a34f434f4
2,1f7362bfbd40e07
2,627a70c0ae56920
2,77860801f1f8f07
2,299a366f89bfddf
2,8734575d4a594a2
2,1eccc877ab9b60e
2,2e20d5eb4924c1b
2,4b0ec06dc6e7120
2,d4a89b520a94207
2,be61310a8ab252f
3,f51378b2cd1a169
2,4c90ec2ef393459
0,57db955a5f0d
2,9d0e40796fbaf3c
3,3c8b647d5c2d73a
0,62504e283297
3,b3923574254953b
0,12191c12ff50
0,76ce2f51868d
2,a32c093cc978fe7
2,a5bb34a82d87b84
2,f43a4ba682d14ce
2,835deb4369ea5b9
0,2a96e122bcb3
0,af8b4236a995
1,3c11d92538fd
0,79515a9350ba
0,fc0defc9ad71
1,97fc7365a4bf
2,a790d373fbcabb1
1,1803ddb43a7c
0,74f3de872222
0,6bd9370be08e
3,55fff5f885093ba
2,f40f62a2a35e43a
0,6944158a9aaa
2,611f35068a24499
0,216c6a8df32d
1,86843f905161
3,d42fd66499d7690
1,0b9d498dbd08
0,118b6297f800
2,cf53791155ae491
2,7d9b5c3c5d665b4
0,096f58b3da85
3,97714d37c779d02
0,24e3f1d5a01c
0,458ae65c2091
3,af12aaa288499d8
3,c9c443b6abbf8c5
2,c14c25e29ea9764
2,8d87c6d17df6cd9
1,dc6e263d33eb
1,7d92d53ad732
2,97347cd33673445
2,112f24ef255a59f
0,3418c7f364fd
0,934ee7180260
0,4c6529405828
2,099a7720664128c
0,61067a4a94cc
0,bb0ffc1aacf4
0,dc2f03ac3a38
0,3aea622ccd62
2,baf3096da94bdee
2,5ef3ae36dfc2223
1,d56bfe670e35
3,1d7e102ad2122fb
1,a329fe73d5d5
3,b97932d164bfb63
2,6c7205795ffb86c
0,bc22f60958eb
3,5737cf8db07ac94
0,51f4620b0d00
2,330a0aecbd886b6
2,9bd04818d760edf
0,5461969ac805
1,492c454e53a6
1,54c4bad80c18
2,75cbeb3e3e5889b
3,db244b638b1adc7
2,12b96f45c6f8664
0,a04307bff144
1,9065b0bdf599
3,6e60b7c3d8d5050
2,5fd875e67f1daf9
2,4eb6742bacabe7d
3,ad6dc2987efb7fa
2,eee9efa6ed7b3a1
0,664686abafc9
3,e4834f8970b6c3c
2,9a3fb682b605f7a
1,9740959c9f96
3,5c7ffa4dc713580
1,261a5de142df
0,c67653e76258
3,8ea7d4fb6f90202
2,8b1c74520c7d1d9
2,a2022d8b801e965
3,3261a49d1de8946
3,2ce98c420cc63e9
0,c4640a1c55cc
2,9dddc2fee3d0cbc
0,e0219001eb24
0,c2c35c0c37d1
2,b3ee4ff5541daa6
2,bd8e1b98e31721c
3,e9ac0928e4c6224
0,44a7c42fe9c7
1,4e9aa270957b
0,709d06aac7f3
0,d4becfb5d16b
2,e7d5b394a745d50
0,e21e6260581c
2,6be06078cf3157d
3,5d717f531339eb7
3,c1564f8afbc7167
2,79392135161a280
3,87913fce2b8df4d
2,8e6d6d8da6a70b3
3,84e0389fd097172
2,c976bd93afa92c0
1,7145e956f045
1,3f4d31dd8dac
2,703a6ec442f9713
2,5715fbed7581a71
0,50cce7877b7d
3,f3b8b57354d0fc6
2,0b5460f30403fef
2,1214d12b4e9c4be
1,f9a10e6ad0f4
3,b22c347428ad55f
2,4644b565c656b45
3,65331a6a571709f
0,31ece6c33635
3,b80b30433af1477
2,84686ff3329a844
